Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,zeo,osda
0.5399998,0.9433962,99.0,250.0,0.0,0.0,0.0,0.0,12.692307,0.4019231,0.0,0.0,CHA,C1COCCN1
0.3,1.25,99.0,250.0,0.0,0.0,0.0,0.0,19.047617,0.5952382,200.0,48.0,CHA,C1COCCN1
0.14705883,0.85,99.0,250.0,0.0,0.0,0.0,0.0,17.721518,2.5316517,211.96158,94.43834,CHA,C1COCCN1
0.14705883,0.85,99.0,250.0,0.0,0.0,0.0,0.0,17.721518,2.5316517,179.20905,226.18834,CHA,C1COCCN1
0.14705883,0.85,99.0,250.0,0.0,0.0,0.0,0.0,17.721518,2.5316517,150.73505,247.97134,CHA,C1COCCN1
0.14705883,0.85,99.0,250.0,0.0,0.0,0.0,0.0,17.721518,2.5316517,104.42395,150.4299,CHA,C1COCCN1
0.14705883,0.85,99.0,250.0,0.0,0.0,0.0,0.0,17.721518,2.5316517,184.69453,192.82942,CHA,C1COCCN1
0.14705883,0.85,99.0,250.0,0.0,0.0,0.0,0.0,17.721518,2.5316517,144.01385,145.9217,CHA,C1COCCN1
0.14705883,0.85,99.0,250.0,0.0,0.0,0.0,0.0,17.721518,2.5316517,210.41734,68.943726,CHA,C1COCCN1
0.14705883,0.85,99.0,250.0,0.0,0.0,0.0,0.0,17.721518,2.5316517,180.1717,369.1034,CHA,C1COCCN1
0.14705883,0.85,99.0,250.0,0.0,0.0,0.0,0.0,17.721518,2.5316517,183.21645,683.4196,CHA,C1COCCN1
0.5399998,1.0,99.0,250.0,0.0,0.0,0.0,0.0,12.9921255,0.41141742,200.0,24.0,CHA,C1COCCN1
0.5399998,0.9433962,99.0,250.0,0.0,0.0,0.0,0.0,12.692307,0.4019231,200.0,72.0,CHA,C1COCCN1
0.5,1.0,99.0,250.0,0.0,0.0,0.0,0.0,13.0,0.4,0.0,0.0,CHA,C1COCCN1
0.40000027,1.0,99.0,250.0,0.0,0.0,0.0,0.0,12.5,0.41666666,0.0,0.0,CHA,C1COCCN1
0.53763413,0.94897944,99.0,250.0,0.0,0.0,0.0,0.0,12.6556015,0.4004148,200.0,24.0,CHA,C1COCCN1
0.4500004,1.2048192,99.0,250.0,0.0,0.0,0.0,0.0,13.157894,0.43859655,200.0,48.0,CHA,C1COCCN1
0.1000001,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.476191,0.47619048,200.0,24.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,14.130434,0.43478262,200.0,24.0,CHA,C1COCCN1
0.3,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,1.2931818,0.45454547,186.07011,59.683544,CHA,C1COCCN1
0.3,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,1.2931818,0.45454547,168.02234,491.13925,CHA,C1COCCN1
0.3,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,1.2931818,0.45454547,176.04407,422.26245,CHA,C1COCCN1
0.3,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,1.2931818,0.45454547,0.0,0.0,CHA,C1COCCN1
0.19999999,1.25,99.0,250.0,0.0,0.0,0.0,0.0,25.0,0.625,200.0,2.5,CHA,C1COCCN1
0.21739125,1.0222223,99.0,250.0,0.0,0.0,0.0,0.004950498,24.752476,0.61881196,0.0,48.0,CHA,C1COCCN1
0.2,1.0,99.0,250.0,0.0,0.0,0.0,0.0,13.636364,0.45454547,190.0,24.0,CHA,C1COCCN1
0.16666664,1.1999997,99.0,250.0,0.0,0.0,0.0,0.0,8.020832,0.125,200.0,72.0,CHA,C1COCCN1
0.5399998,0.9433962,99.0,250.0,0.0,0.0,0.0,0.0,12.692307,0.20096156,200.0,24.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.2173913,200.0,24.0,CHA,C1COCCN1
0.35000014,0.9433962,99.0,250.0,0.0,0.0,0.0,0.0,13.6929455,0.5186723,190.0,24.0,CHA,C1COCCN1
0.15,1.0,99.0,250.0,0.0,0.0,0.0,0.0,12.093024,0.46511632,180.0,24.0,CHA,C1COCCN1
0.3,1.666668,99.0,250.0,0.0,0.0,0.0,0.0,2.8947368,0.42105266,190.0,24.0,CHA,C1COCCN1
0.5,1.0,99.0,250.0,0.0,0.0,0.0,0.0,10.0,0.4,200.0,60.0,CHA,C1COCCN1
0.5,1.0,99.0,250.0,0.0,0.0,0.0,0.0,10.0,0.4,200.0,60.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.86956525,200.0,14.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.65217394,200.0,14.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.4347826,200.0,14.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.2173913,200.0,14.0,CHA,C1COCCN1
0.26595724,1.0444448,99.0,250.0,0.0,0.0,0.0,0.16746424,23.923447,0.598086,190.0,204.0,CHA,C1COCCN1
0.5,1.0,99.0,250.0,0.0,0.0,0.0,0.2,12.0,0.42000002,200.0,5.0,CHA,C1COCCN1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,2.2499974,200.0,120.0,CHA,C1COCCN1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.299999,2.2499974,170.0,336.0,CHA,C1COCCN1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.062499814,25.0,1.5,200.0,120.0,CHA,C1COCCN1
0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.2,20.0,0.6,200.0,72.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,17.391302,0.65217394,180.0,18.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,17.391302,0.65217394,180.0,36.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,17.391302,0.65217394,180.0,54.000004,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.86956525,200.0,3.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.86956525,200.0,3.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.86956525,200.0,4.499998,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.86956525,200.0,6.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.86956525,200.0,6.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.86956525,200.0,6.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,15.217391,0.86956525,200.0,6.0,CHA,C1COCCN1
0.2,1.0,99.0,250.0,0.0,0.0,0.0,0.0,17.045454,0.45454547,190.0,24.0,CHA,C1COCCN1
0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.17857122,25.5102,0.63775516,194.99991,240.0,CHA,C1COCCN1
0.20833355,1.0666676,99.0,250.0,0.0,0.0,0.0,0.0,24.27184,0.60679615,194.99991,240.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,13.043478,0.65217394,200.0,72.0,CHA,C1COCCN1
0.15,1.0,99.0,250.0,0.0,0.0,0.0,0.0,13.953486,0.69767445,194.99991,360.0,CHA,C1COCCN1
0.3,1.0,99.0,250.0,0.0,0.0,0.0,0.0,13.043478,0.65217394,200.0,168.0,CHA,C1COCCN1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.625,190.0,120.0,CHA,C1COCCN1
0.005000025,1.0,99.0,250.0,0.0,0.0,0.0,0.24937658,24.937658,0.6234413,190.0,120.0,CHA,C1COCCN1
0.010000191,1.0,99.0,250.0,0.0,0.0,0.0,0.24875624,24.875622,0.62189054,190.0,120.0,CHA,C1COCCN1
0.025000006,1.0,99.0,250.0,0.0,0.0,0.0,0.24691346,24.691359,0.61728406,190.0,120.0,CHA,C1COCCN1
0.05,1.0,99.0,250.0,0.0,0.0,0.0,0.24390237,24.390244,0.6097557,190.0,120.0,CHA,C1COCCN1
0.5,1.0,99.0,250.0,0.0,0.0,0.0,0.0,0.0,0.4,245.66125,128.2898,CHA,C1COCCN1
15.599999,1.7179967,99.0,250.0,0.0,0.0,0.0,0.48,4.5000005,0.48,150.0,1128.0004,NON,C[N@@+]1(Cc2ccccc2)CCC[C@H]1CO
0.0,0.37036985,0.0,0.0,0.0,0.0,0.0,0.0,21.081083,1.4189194,180.0,48.0,AWO,CNC
0.0,0.5555556,0.0,0.0,0.0,0.0,0.0,0.0,0.60714257,0.53571427,180.0,480.0,AWO,CNC
0.0,0.3333334,0.0,0.0,0.0,0.0,0.0,0.0,63.749985,1.2499995,180.0,120.0,AWO,CNC
0.0,0.5555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821428,180.0,240.0,AWO,CNC
0.0,0.5555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821428,180.0,240.0,AWO,CNC
17.513134,1.7179967,99.0,250.0,0.09459843,0.0,0.07567873,0.0,26.487556,0.0,150.0,288.0,BEA,c1ccc(C[N+]23CCN(CC2)CC3)cc1
17.513134,1.7179967,99.0,250.0,0.09459843,0.0,0.07567873,0.0,26.487556,0.0,150.0,336.0,BEA,c1ccc(C[N+]23CCN(CC2)CC3)cc1
0.2,1.0,99.0,250.0,0.0,0.0,0.0,0.0,11.363636,0.22727273,200.0,48.0,CHA,CN(CCO)CCO
0.1,1.0,99.0,250.0,0.0,0.0,0.0,0.0,11.904761,0.7142858,200.0,48.0,CHA,CN(CCO)CCO
0.2,1.0,99.0,250.0,0.0,0.0,0.0,0.0,11.363636,0.68181837,200.0,48.0,CHA,CN(CCO)CCO
0.3750001,1.0,99.0,250.0,0.0,0.0,0.0,0.0,10.526316,0.631579,200.0,48.0,CHA,CN(CCO)CCO
0.5,1.0,99.0,250.0,0.0,0.0,0.0,0.0,10.000001,0.6,200.0,48.0,CHA,CN(CCO)CCO
0.3750001,1.0,99.0,250.0,0.0,0.0,0.0,0.0,10.526316,0.631579,160.0,48.0,CHA,CN(CCO)CCO
0.19999999,1.0,99.0,250.0,0.0,0.0,0.0,0.0,3.4090903,1.8181832,200.0,16.999998,CHA,CN(CCO)CCO
0.0,0.0,0.0,0.0,0.0,0.25000027,0.0,0.25,25.0,0.25,150.0,24.0,AFI,C1COCCOCCOCCOCCOCCO1
0.0,0.0,0.0,0.0,0.0,0.25000027,0.0,0.25,25.0,0.25,150.0,24.0,AFI,C1COCCOCCOCCOCCOCCO1
33.333332,1.7179967,99.0,250.0,0.0,0.19417475,0.1553398,0.0,40.7767,0.19417475,160.0,372.0,Dense/Amorphous,CNC(C)(C)C
62.5,1.7179967,99.0,250.0,0.0,0.19685036,0.15748031,0.0,41.33858,0.19685039,160.0,204.0,Dense/Amorphous,CNC(C)(C)C
31.000006,1.7179967,99.0,250.0,0.5812499,0.0,0.0009374743,0.0,18.96875,0.00093749305,130.0,108.0,EON,C[N+](C)(C)C
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,14.0,0.5,150.0,180.0,MTW,CC1CC[N+]2(CCCC2)CC1
17.857143,1.7179967,99.0,250.0,0.12689401,0.0106056025,0.18939394,0.0,14.204546,0.17878792,100.0,528.0,FAU,CC[N+](CC)(CC)CC
17.857143,1.7179967,99.0,250.0,0.12689401,0.0,0.18939394,0.0,14.204546,0.18939394,100.0,528.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.36666682,0.0,0.53333336,0.0,7.5,0.16666667,120.0,336.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.2833334,0.0,0.53333354,0.0,7.5,0.25,120.0,336.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.29999995,0.0,0.53333336,0.0,7.5,0.23333332,120.0,336.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.16666667,0.0,0.46666664,0.0,7.5,0.3,120.0,504.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.18333335,0.0,0.46666664,0.0,7.5,0.28333327,120.0,504.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.2,0.0,0.46666664,0.0,7.5,0.2666667,120.0,504.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.2,0.0,0.5,0.0,7.5,0.3,120.0,336.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.2166667,0.0,0.46666664,0.0,7.5,0.25,120.0,336.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.25,0.0,0.5,0.0,7.5,0.25,120.0,336.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.25,0.0,0.46666664,0.0,7.5,0.21666665,120.0,336.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.29999995,0.0,0.5,0.0,7.5,0.2,120.0,288.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.29999995,0.0,0.46666664,0.0,7.5,0.16666667,120.0,288.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.3333333,0.0,0.5,0.0,7.5,0.16666669,120.0,192.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.18333335,0.0,0.3,0.0,7.5,0.11666666,120.0,192.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.18333335,0.0,0.33333334,0.0,7.5,0.15,120.0,96.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.38333344,0.0,0.5,0.0,7.5,0.11666666,120.0,96.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.38333344,0.0,0.46666664,0.0,7.5,0.083333336,120.0,96.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.41666672,0.0,0.5,0.0,7.5,0.083333336,120.0,96.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.2166667,0.0,0.46666664,0.0,7.5,0.25,120.0,336.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.25,0.0,0.46666664,0.0,7.5,0.21666665,120.0,336.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.29999995,0.0,0.46666664,0.0,7.5,0.16666667,120.0,336.0,FAU,CC[N+](CC)(CC)CC
5.0,1.7179967,99.0,250.0,0.34999996,0.0,0.46666664,0.0,7.5,0.11666666,120.0,336.0,FAU,CC[N+](CC)(CC)CC
400.0,0.0,99.0,250.0,0.10909089,0.0,0.32727265,0.0,12.727273,0.32727277,136.51413,144.0,FAU,CC[N+](CC)(CC)CC
400.0,0.0,99.0,250.0,0.1142857,0.0,0.34285715,0.0,12.857142,0.34285712,100.0,72.0,FAU,CC[N+](CC)(CC)CC
2.5,1.7179967,99.0,250.0,0.085714266,0.0,0.06857138,0.0,22.285717,0.7142858,180.0,96.0,MOR,CN(C)CCCN(C)C
2.5,1.7179967,99.0,250.0,0.085714266,0.0,0.06857138,0.0,22.285717,0.7142858,180.0,192.0,MOR,CN(C)CCCN(C)C
5.0,1.7179967,99.0,250.0,0.099999994,0.0,0.08000003,0.0,26.0,0.8333334,160.0,96.0,MOR,CN(C)CCCN(C)C
5.0,1.7179967,99.0,250.0,0.099999994,0.0,0.08000003,0.0,26.0,0.8333334,160.0,192.0,MOR,CN(C)CCCN(C)C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,180.0,144.0,Dense/Amorphous,NCCN(CCN)CCN
0.0,1.7179967,0.0,0.0,0.0,0.0,0.5,0.0,3.0,0.5,150.0,336.0,PUN,CC[N+](C)(C)C
400.0,0.0,99.0,250.0,0.0,0.0,0.0,1.25,30.0,5.0,170.0,720.0,STF,CCCNCCC
9.0,1.7179967,99.0,250.0,0.0,0.0,0.8499998,0.0,13.5,0.85000026,175.0,336.0,BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1
9.0,1.7179967,99.0,250.0,0.0,0.0,0.8499998,0.0,13.5,0.85000026,175.0,864.00037,BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1
9.0,1.7179967,99.0,250.0,0.0,0.0,0.8499998,0.0,13.5,0.85000026,175.0,336.0,BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1
9.0,1.7179967,99.0,250.0,0.0,0.0,0.8499998,0.0,13.5,0.85000026,175.0,840.0,BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1
37.46153,1.7179967,99.0,250.0,0.0,0.0,0.59099996,0.0,7.305001,0.591,175.0,144.0,BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1
400.0,0.0,99.0,250.0,0.0,0.0,0.5,0.0,3.6000001,0.5,175.0,24.0,BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1
400.0,0.0,99.0,250.0,0.0,0.0,0.5,0.0,3.6000001,0.5,175.0,144.0,BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1
38.022827,1.7179967,99.0,250.0,0.0,0.0,0.5896912,0.0,7.3078055,0.5896911,175.0,76.79997,BEA,c1ccc(C[N+]23CCC(CC2)CC3)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,NSI,OSDA-free
10.0,1.7179967,99.0,250.0,0.10909089,0.0,0.36363637,0.0,18.181818,0.36363637,150.0,168.0,ETL,C[N+](C)(C)CCO
10.0,1.7179967,99.0,250.0,0.2545452,0.0,0.7272727,0.0,18.181818,0.36363637,150.0,168.0,ETL,C[N+](C)(C)CCO
10.0,1.7179967,99.0,250.0,0.10909089,0.0,0.7272727,0.0,18.181818,0.36363637,150.0,168.0,ETL,C[N+](C)(C)CCO
10.0,1.7179967,99.0,250.0,0.2545452,0.0,0.7272727,0.0,18.181818,0.36363637,150.0,168.0,ETL,C[N+](C)(C)CCO
10.0,1.7179967,99.0,250.0,0.18181819,0.0,0.7272727,0.0,18.181818,0.36363637,150.0,168.0,ETL,C[N+](C)(C)CCO
10.0,1.7179967,99.0,250.0,0.10909089,0.0,0.36363637,0.0,18.181818,0.36363637,150.0,168.0,ETL,C[N+](C)(C)CCO
29.411764,1.7179967,99.0,250.0,0.0,0.12572533,0.3191489,0.0,38.68472,0.1934236,150.0,20.99999,IFR,OC1C[N+]2(Cc3ccccc3)CCC1CC2
29.411764,1.7179967,99.0,250.0,0.0,0.12572533,0.3191489,0.0,38.68472,0.1934236,160.0,20.99999,IFR,OC1C[N+]2(Cc3ccccc3)CCC1CC2
29.411764,1.7179967,99.0,250.0,0.0,0.12572533,0.3191489,0.0,38.68472,0.1934236,150.0,7.0,IFR,OC1C[N+]2(Cc3ccccc3)CCC1CC2
0.06250002,1.3333334,99.0,250.0,0.0,0.0,0.0,0.0,3.3563225,6.097583,200.0,48.0,CHA,CC(C)NC(C)C
0.12500007,1.3333334,99.0,250.0,0.0,0.0,0.0,0.0,3.2444434,6.097583,200.0,48.0,CHA,CC(C)NC(C)C
0.20833355,1.3333334,99.0,250.0,0.0,0.0,0.0,0.0,3.1063826,6.097583,200.0,48.0,CHA,CC(C)NC(C)C
0.31249982,1.3333334,99.0,250.0,0.0,0.0,0.0,0.0,2.949495,6.097583,200.0,48.0,CHA,CC(C)NC(C)C
0.4166665,1.3333327,99.0,250.0,0.0,0.0,0.0,0.0,2.8076925,6.097583,200.0,48.0,CHA,CC(C)NC(C)C
0.20833355,1.3333334,99.0,250.0,0.0,0.0,0.0,0.0,3.1063826,6.097583,200.0,3.0,CHA,CC(C)NC(C)C
0.20833355,1.3333334,99.0,250.0,0.0,0.0,0.0,0.0,3.1063826,6.097583,200.0,7.0,CHA,CC(C)NC(C)C
0.20833355,1.3333334,99.0,250.0,0.0,0.0,0.0,0.0,3.1063826,6.097583,200.0,12.0,CHA,CC(C)NC(C)C
0.1,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,10.0,0.75,200.0,48.0,CHA,CC(C)NC(C)C
0.12500007,1.3333334,99.0,250.0,0.0,0.0,0.0,0.0,8.888889,0.6666667,200.0,48.0,CHA,CC(C)NC(C)C
0.20833355,1.3333334,99.0,250.0,0.0,0.0,0.0,0.0,8.510639,0.6382979,200.0,48.0,CHA,CC(C)NC(C)C
0.31249982,1.3333327,99.0,250.0,0.0,0.0,0.0,0.0,8.080808,0.60606045,200.0,48.0,CHA,CC(C)NC(C)C
400.0,0.0,99.0,250.0,1.7094017,0.39316252,0.08547012,0.0,25.641026,0.08547009,180.0,120.0,Dense/Amorphous,CC1CC(C)C[N+]2(CCCC2)C1
400.0,0.0,99.0,250.0,1.7094017,0.3931624,0.17094016,0.0,25.641026,0.17094018,180.0,120.0,Dense/Amorphous,CC1CC(C)C[N+]2(CCCC2)C1
400.0,0.0,99.0,250.0,1.7094017,0.3931624,0.34188035,0.0,25.641026,0.34188032,180.0,120.0,Dense/Amorphous,CC1CC(C)C[N+]2(CCCC2)C1
400.0,0.0,99.0,250.0,1.7094017,0.3931624,0.23213676,0.0,25.641026,0.42735043,180.0,120.0,Dense/Amorphous,CC1CC(C)C[N+]2(CCCC2)C1
400.0,0.0,99.0,250.0,1.7094017,0.39316252,0.08547012,0.0,25.641026,0.08547009,230.0,120.0,Dense/Amorphous,CC1CC(C)C[N+]2(CCCC2)C1
400.0,0.0,99.0,250.0,1.7094017,0.3931624,0.17094016,0.0,25.641026,0.17094018,230.0,120.0,Dense/Amorphous,CC1CC(C)C[N+]2(CCCC2)C1
400.0,0.0,99.0,250.0,1.7094017,0.3931624,0.25641027,0.0,25.641026,0.25641027,230.0,120.0,Dense/Amorphous,CC1CC(C)C[N+]2(CCCC2)C1
400.0,0.0,99.0,250.0,1.7094017,0.3931624,0.34188035,0.0,25.641026,0.34188032,230.0,120.0,Dense/Amorphous,CC1CC(C)C[N+]2(CCCC2)C1
400.0,0.0,99.0,250.0,1.7094017,0.3931624,0.23213676,0.0,25.641026,0.42735043,230.0,120.0,Dense/Amorphous,CC1CC(C)C[N+]2(CCCC2)C1
20.999998,1.7179967,99.0,250.0,0.047727276,0.0,0.38181815,0.0,5.2500005,0.38181818,125.0,168.0,BEA,C[N+](C)(C)Cc1ccccc1
76.999985,1.7179967,99.0,250.0,0.09871794,0.0,0.1974359,0.0,5.4294868,0.1974359,120.0,504.0,BEA,C[N+](C)(C)Cc1ccccc1
22.988504,1.7179967,99.0,250.0,0.0,0.0,0.38332537,0.0,9.583134,0.38332537,125.0,168.0,BEA,C[N+](C)(C)Cc1ccccc1
22.988504,1.7179967,99.0,250.0,0.0,0.0,0.38332537,0.0,9.583134,0.38332537,125.0,168.0,BEA,C[N+](C)(C)Cc1ccccc1
0.3,1.4285669,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,190.0,168.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.2,1.25,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,168.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.2,1.25,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,168.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.2,1.25,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,24.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.1,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,24.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.1,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,24.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.1,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,24.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.1,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,24.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.1,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,24.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.1,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,24.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.1,1.1111112,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,24.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.2,1.25,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,24.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
0.2,1.25,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.05,160.0,24.0,SWY,C1CCCC(CCCCCCC2(N3CCCCCCN3)CCCCCCC2)(N2CCCCCCN2)CCC1
18.182,1.7179967,10.001101,250.0,0.0,0.0,0.0,0.19047621,2.857143,0.23809524,175.0,168.0,BEA,CC1CC(C)C[N+]2(Cc3ccccc3C2)C1
18.182,1.7179967,10.001101,250.0,0.0,0.0,0.0,0.1904762,6.6666665,0.23809524,175.0,168.0,BEA,CC1CC(C)C[N+]2(Cc3ccccc3C2)C1
9.091,1.7179967,10.001101,250.0,0.0,0.0,0.0,0.18181819,6.3636365,0.22727273,175.0,168.0,BEA,CC1CC(C)C[N+]2(Cc3ccccc3C2)C1
18.182,1.7179967,10.001101,250.0,0.0,0.0,0.0,0.23809518,6.666666,0.23809524,175.0,168.0,BEA,CC1CC(C)C[N+]2(Cc3ccccc3C2)C1
9.091,1.7179967,10.001101,250.0,0.0,0.0,0.0,0.22727273,6.3636365,0.22727273,175.0,168.0,BEA,CC1CC(C)C[N+]2(Cc3ccccc3C2)C1
41.650005,1.7179967,4.9880238,250.0,0.0,0.0,0.49019605,0.0,9.803922,0.24509804,175.0,336.0,ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1
16.659996,1.7179967,4.9880238,250.0,0.0,0.0,0.47619042,0.0,9.523809,0.23809524,175.0,336.0,ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1
400.0,0.0,1.9411763,32.999943,0.0,0.0,0.43137255,0.0,9.803922,0.24509804,175.0,336.0,ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1
400.0,0.0,4.9880238,41.649956,0.0,0.0,0.43137255,0.0,9.803922,0.24509804,175.0,336.0,ITG,C[N+]1(C)CCC([N+]2(C)CCCC2)CC1
