Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,zeo,osda
400.0,0.0,99.0,10.604747,0.0,0.036910236,0.016417706,0.0,26.255482,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,8.143794,0.0,0.0,0.059597433,0.0,25.769598,0.2655224,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.225833,0.0,0.00016506562,0.0,0.0,26.744385,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,5.361409,0.0,0.066256106,0.0,0.0,27.667858,0.25179195,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.417724,0.0,0.05953042,0.017942289,0.0,26.666666,0.28025323,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.0,0.031237543,0.0,27.777779,0.2596295,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.09393801,0.0,0.09478287,0.0,27.272728,0.27442735,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,12.869254,0.0,0.054047316,0.0,0.0,28.606812,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.047304675,0.023907749,0.0,28.256283,0.27306455,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,8.967684,0.0,0.0348194,0.054090504,0.0,26.741488,0.26007846,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.551358,0.0,0.035070956,0.039988518,0.0,27.325571,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,4.0570893,0.0,0.051287506,0.0035527642,0.0,27.305563,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,5.4394026,0.0,0.020213565,0.0,0.0,26.666666,0.25982916,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,8.714181,0.0,0.001110674,0.0,0.0,25.617397,0.270432,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.6,0.0,0.0,0.030840892,0.0,28.100172,0.27023318,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.461272,0.0,0.036966395,0.0,0.0,29.411077,0.26470223,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.6,0.0,0.009130583,0.004930755,0.0,25.641026,0.27019083,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.866092,0.0,0.0,0.0,0.0,27.012846,0.281065,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,12.353021,0.0,0.1,0.039962858,0.0,26.666666,0.26673645,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.094094,0.0,0.0,27.299936,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0004966984,0.0,0.0,27.316336,0.2746938,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.236103,0.0,0.0,0.023917912,0.0,26.666365,0.2702409,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.159123,0.0,0.0,0.0,0.0,25.60396,0.26765543,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.0,0.0,25.805546,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.049575437,0.0399758,0.0,25.641026,0.26029864,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,11.434767,0.0,0.038413048,0.0,0.0,25.641026,0.28616083,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.4482765,0.0,0.0,0.02913396,0.0,27.98259,0.2746778,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.0,0.039118864,0.0,24.781532,0.25252524,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.3737063,0.0,0.0799439,0.0860813,0.0,27.799553,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.10085575,0.08405544,0.0,26.652142,0.2618492,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.077745214,0.0,27.777779,0.27825555,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.63048,0.0,0.006531638,0.079302855,0.0,27.384087,0.26445022,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,7.7252088,0.0,0.016300162,0.07505124,0.0,26.890455,0.27883884,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.96661,0.0,0.001333637,0.057267502,0.0,29.009047,0.25252524,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.12546264,0.07522722,0.0,28.121048,0.2711085,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,2.072366,0.0,0.0,0.0,0.0,26.671,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.0,0.0,26.69056,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.470272,0.0,0.08925745,0.0,0.0,27.272728,0.25996533,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.051598076,0.044558704,0.0,26.896477,0.25,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.320925,0.0,0.0,0.0,0.0,26.666666,0.2693002,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,13.116371,0.0,0.0215494,0.0,0.0,28.813108,0.28157243,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.059982434,0.041227475,0.0,28.654615,0.27004838,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.058616985,0.0,0.0,27.701385,0.25994805,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.046529904,0.0,0.0,27.993778,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.04723707,0.0,0.0,25.949911,0.26480108,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.028464777,0.0,26.55449,0.26061526,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,11.7568655,0.0,0.0,0.039898064,0.0,26.26172,0.25996533,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.2200503,0.0,0.058981933,0.018225713,0.0,25.641026,0.2657677,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.05325065,0.0,0.0,27.272728,0.27937776,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,12.991094,0.0,0.06775777,0.0004299798,0.0,25.80794,0.25998518,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,7.0611396,0.0,0.048277933,0.062770225,0.0,26.279907,0.26940945,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.0625994,0.0,27.272728,0.260199,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,8.107215,0.0,0.08778633,0.0873476,0.0,25.0,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,8.251148,0.0,0.09250735,0.03143433,0.0,26.666666,0.26372638,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
30.0,1.7179967,99.0,250.0,0.0,0.1141638,0.19379905,0.0,40.0,0.19830318,165.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.029804217,0.08778055,0.0,25.641026,0.27134886,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,13.019425,0.0,0.0,0.02001221,0.0,27.333252,0.2791823,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,4.0,0.0,0.09382401,0.06763998,0.0,26.77379,0.27007478,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.06997276,0.0,0.0,27.049528,0.25972962,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.395833,0.0,0.0,0.0,0.0,27.777779,0.28494668,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.050547875,0.013105033,0.0,26.781712,0.2688988,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.755508,0.0,0.089696035,0.039718054,0.0,27.51481,0.2865524,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.021566374,0.027852857,0.0,26.666666,0.28681487,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,11.12156,0.0,0.07713653,0.0,0.0,26.261986,0.2857143,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,12.411124,0.0,0.12552895,0.0,0.0,27.777779,0.25996533,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0004887591,0.03673772,0.0,27.314463,0.29411766,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,2.4485226,0.0,0.0,0.03384455,0.0,27.398281,0.2593596,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.306902,0.0,0.0964564,0.0638404,0.0,26.750065,0.28093857,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.7081017,0.0,0.05241498,0.0,0.0,26.629372,0.25109637,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.089264065,0.0,0.0,26.510542,0.254693,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0967496,0.03925883,0.0,27.005709,0.2562032,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,13.332207,0.055869453,0.0,0.09471595,0.0,26.06853,0.25985733,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.717456,0.0,0.046627786,0.0,0.0,27.3,0.25611624,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.120339,0.0,0.036295757,0.024831487,0.0,25.0,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.018095987,0.0,29.455694,0.27008733,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0099655,0.0,0.0,26.413925,0.27023146,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,11.112033,0.0,0.0,0.039980397,0.0,27.879393,0.27826315,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,15.8210745,0.0,0.09159194,0.028016172,0.0,26.272017,0.2700777,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0020564476,0.0,0.0,27.305082,0.27001813,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.043295447,0.05600599,0.0,25.0,0.2777778,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.463548,0.0,0.0,0.0,0.0,25.0,0.28109017,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,11.595935,0.0,0.019327268,0.0,0.0,27.272728,0.25252524,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.6,0.0,0.009919473,3.742362e-05,0.0,27.88926,0.25522977,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,11.390545,0.0,0.037840392,0.03884468,0.0,26.666666,0.25778827,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,13.301048,0.0,0.0,0.0,0.0,28.085806,0.2690373,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
16.808788,1.7179967,99.0,250.0,0.0,0.1393765,0.18977727,0.0,39.965946,0.19740206,165.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,4.065937,0.0,0.047949996,0.07530294,0.0,27.272728,0.27645326,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.001108,0.0,0.035136122,0.015382059,0.0,25.989887,0.2547177,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.808006,0.0,0.0880631,0.06372277,0.0,25.0,0.26435483,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.049964268,0.0,25.996864,0.27991614,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.038123503,0.0,27.272728,0.2779386,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.878591,0.0,0.015555159,0.065039545,0.0,25.975418,0.27677393,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.969817,0.0,0.049567133,0.0,0.0,28.05834,0.2688974,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.891937,0.0,0.0,0.01594582,0.0,25.0,0.25,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.035119485,0.03942052,0.0,26.540226,0.2607554,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,5.5312657,0.0,0.0013675446,0.052460257,0.0,27.153612,0.2796154,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.0,0.0,29.530006,0.2642303,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,5.4333844,0.0,0.095983565,0.0,0.0,26.665628,0.27000132,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.016526017,0.016254853,0.0,26.661,0.26542875,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.741712,0.0,0.08854758,0.060047314,0.0,26.666666,0.25996533,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
60.0,1.7179967,99.0,250.0,0.0,0.29532015,0.23042239,0.0,41.33858,0.19343744,160.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.016420048,0.054644994,0.0,26.569536,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.06500949,0.06444078,0.0,25.641026,0.2701763,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.360094,0.0,0.045303043,0.023924263,0.0,25.875853,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.4415503,0.0,0.04445092,0.06124442,0.0,25.200312,0.26032597,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.6,0.0,0.0,0.0,0.0,25.890793,0.26002285,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,8.068978,0.0,0.089294136,0.06505678,0.0,27.272728,0.27946693,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,13.111129,0.0,0.0013928512,0.030974476,0.0,27.777779,0.25767982,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.0030152577,0.0,25.641026,0.2858759,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,4.200013,0.0,0.0388445,0.0,0.0,25.010225,0.26054293,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0018224026,0.048422158,0.0,29.38065,0.26174182,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.05104979,0.06637751,0.0,26.666666,0.25252524,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.95596,0.0,0.05859757,0.06867897,0.0,26.666666,0.26390603,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.06385221,0.044587977,0.0,28.112293,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,12.9845295,0.0,0.0016525338,0.0,0.0,29.194124,0.26295507,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.063186266,0.0,28.84041,0.26696724,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.14895298,0.043967385,0.0,24.831999,0.264096,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0066900584,0.0,0.0,26.725239,0.2857143,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.0,0.031102274,0.0,26.666666,0.26060835,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,5.1613407,0.0,0.047319606,0.06549722,0.0,27.272728,0.2687077,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.7040415,0.0,0.040899184,0.07955354,0.0,26.81136,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.638559,0.0,0.0,0.0,0.0,25.641026,0.26332238,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,250.0,0.0,0.12531273,0.19361044,0.0,28.144777,0.26508597,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.09094945,0.0,0.0,25.089132,0.2641725,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.039663006,0.020501487,0.0,28.004858,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.060219668,0.036399134,0.0,26.966991,0.26458657,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.09637136,0.017173277,0.0,25.641026,0.26012012,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.0,0.024909364,0.0,25.988504,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.988841,0.0,0.0,0.034929484,0.0,26.03887,0.2672977,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.0,0.023928082,0.0,25.654198,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.069431834,0.0,28.150303,0.25,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.02382658,0.0,27.276577,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,12.978455,0.0,0.04752491,0.0,0.0,28.997366,0.26756763,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.056490082,0.081540234,0.0,25.98376,0.2584343,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.571351,0.0,0.058194395,0.017709086,0.0,28.444136,0.27991748,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,2.025724,0.0,0.0769819,0.014563247,0.0,25.0,0.25,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.841581,0.0,0.0,0.0,0.0,25.0,0.26479712,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,5.4723988,0.0,0.0,0.0,0.0,27.56741,0.28525662,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
50.0,1.7179967,99.0,250.0,0.0,0.18389611,0.19730821,0.0,40.47358,0.19090356,160.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.6667385,0.0,0.05052874,0.03990963,0.0,26.62199,0.25,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,7.636248,0.0,0.07348564,0.0,0.0,26.666666,0.2702246,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
71.09307,1.7179967,99.0,4.0,0.0,0.099841036,0.05377392,0.0,28.948473,0.25,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.0,0.0,0.0,27.272728,0.25252524,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,12.185828,0.0,0.031326003,0.049970943,0.0,27.332315,0.27731448,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,4.8716903,0.0,0.09923546,0.032664154,0.0,25.641026,0.2579959,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.6,0.0,0.06676485,0.023907455,0.0,26.385561,0.2701645,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,7.775414,0.0,0.08754021,0.031087553,0.0,26.412083,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.04336251,0.080936,0.0,25.689455,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.528787,0.0,0.1347209,0.0,0.0,26.666666,0.27333543,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,13.191245,0.0,0.100673206,0.01333777,0.0,27.878107,0.2723389,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,15.869754,0.06248736,0.0,0.0,0.0,26.023176,0.2813798,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.13666362,0.031723324,0.0,29.116495,0.26761368,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,15.9170685,0.0,0.05394539,0.08778055,0.0,26.658062,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,12.843744,0.0,0.04678913,0.05606102,0.0,27.063696,0.2700947,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.700328,0.0,0.008314935,0.0,0.0,26.720266,0.25995246,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,13.316633,0.0,0.0,0.06393607,0.0,27.284111,0.26838863,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,12.750687,0.0,0.06287361,0.0,0.0,27.272728,0.26608598,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,13.2,0.0,0.036901455,0.0,0.0,27.189955,0.26421934,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.9855466,0.0,0.09114075,0.0,0.0,27.299772,0.25996533,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,11.253075,0.0,0.08356155,0.049974244,0.0,26.254728,0.25996533,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.04195577,0.057010617,0.0,27.035484,0.27024537,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0462545,0.055415228,0.0,27.465729,0.25915542,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.6,0.0,0.08500273,0.0,0.0,26.585674,0.26739034,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,8.022762,0.0,0.061547205,0.0,0.0,26.90001,0.27047178,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,7.618062,0.0,0.078514315,0.016249897,0.0,25.855562,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.6,0.0,0.057862513,0.1,0.0,28.080553,0.27209252,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.03281893,0.02393117,0.0,29.142786,0.2702311,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.091,0.0,0.0,0.06267372,0.0,27.265574,0.26046255,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.0,0.0,28.121693,0.26650468,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.072370514,0.04144891,0.0,28.17505,0.2584766,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,7.5212784,0.0,0.0,0.0,0.0,29.925186,0.28553513,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.061456,0.0,0.0,0.03171168,0.0,27.066126,0.26887465,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.0,0.0,0.0,25.0,0.2777708,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.0,0.043310277,0.0976215,0.0,27.272728,0.26691264,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,10.0,0.07990811,0.0,0.0,0.0,26.090975,0.2799259,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.1472335,0.0,0.04455606,0.07638834,0.0,27.272728,0.26753932,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,15.654348,0.0,0.1,0.036657486,0.0,26.666666,0.2650591,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,5.5669594,0.0,0.086343855,0.049985792,0.0,27.166706,0.26522306,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.656621,0.0,0.04183486,0.03757951,0.0,27.272728,0.27272728,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,6.6,0.0,0.05641242,0.048069328,0.0,29.586962,0.25252524,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,11.757937,0.0,0.047146652,0.03906118,0.0,26.427273,0.26800272,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
400.0,0.0,99.0,9.667614,0.0,0.052603014,0.0,0.0,29.076538,0.2777778,170.0,168.0,MWW,CCCCCCC[N+](C)(C)C
